home_number,earliest_timestamp,latest_timestamp,number_of_rows,bathroom_c_electric-mains_electric-combined,bathroom_gas-pulse_gas,bathroom_room_humidity,bathroom_room_light,bathroom_room_temperature,bathroom_tempprobe_bath,bathroom_tempprobe_central-heating-flow,bathroom_tempprobe_central-heating-return,bathroom_tempprobe_hot-water-cold-pipe,bathroom_tempprobe_hot-water-hot-pipe,bathroom_tempprobe_radiator-input,bathroom_tempprobe_radiator-output,bathroom_tempprobe_shower,bathroom_tempprobe_sink,bedroom_c_electric-mains_electric-combined,bedroom_gas-pulse_gas,bedroom_room_humidity,bedroom_room_light,bedroom_room_temperature,bedroom_tempprobe_central-heating-flow,bedroom_tempprobe_central-heating-return,bedroom_tempprobe_hot-water-cold-pipe,bedroom_tempprobe_hot-water-hot-pipe,bedroom_tempprobe_radiator-input,bedroom_tempprobe_radiator-output,conservatory_room_humidity,conservatory_room_light,conservatory_room_temperature,cupboard_c_electric-mains_electric-combined,cupboard_gas-pulse_gas,cupboard_room_humidity,cupboard_room_light,cupboard_room_temperature,cupboard_tempprobe_central-heating-flow,cupboard_tempprobe_central-heating-return,cupboard_tempprobe_hot-water-cold-pipe,cupboard_tempprobe_hot-water-hot-pipe,diningroom_c_electric-mains_electric-combined,diningroom_room_humidity,diningroom_room_light,diningroom_room_temperature,diningroom_tempprobe_central-heating-flow,diningroom_tempprobe_central-heating-return,diningroom_tempprobe_hot-water-cold-pipe,diningroom_tempprobe_hot-water-hot-pipe,diningroom_tempprobe_radiator-input,diningroom_tempprobe_radiator-output,diningroom_tempprobe_sink,hall_c_electric-mains_electric-combined,hall_electric-mains_electric-combined,hall_gas-pulse_gas,hall_room_humidity,hall_room_light,hall_room_temperature,hall_tempprobe_central-heating-flow,hall_tempprobe_central-heating-return,hall_tempprobe_hot-water-cold-pipe,hall_tempprobe_hot-water-hot-pipe,hall_tempprobe_radiator-input,hall_tempprobe_radiator-output,kitchen_c_electric-mains_electric-combined,kitchen_electric-mains_electric-combined,kitchen_gas-pulse_gas,kitchen_heatcook_humidity,kitchen_heatcook_light,kitchen_heatcook_temperature,kitchen_room_humidity,kitchen_room_light,kitchen_room_temperature,kitchen_tempprobe_central-heating-flow,kitchen_tempprobe_central-heating-return,kitchen_tempprobe_hot-water-cold-pipe,kitchen_tempprobe_hot-water-hot-pipe,kitchen_tempprobe_oven,kitchen_tempprobe_radiator-input,kitchen_tempprobe_radiator-output,kitchen_tempprobe_sink,kitchenliving_heatcook_humidity,kitchenliving_heatcook_light,kitchenliving_heatcook_temperature,kitchenliving_room_humidity,kitchenliving_room_light,kitchenliving_room_temperature,kitchenliving_tempprobe_central-heating-flow,kitchenliving_tempprobe_central-heating-return,kitchenliving_tempprobe_hot-water-cold-pipe,kitchenliving_tempprobe_hot-water-hot-pipe,kitchenliving_tempprobe_radiator-input,kitchenliving_tempprobe_radiator-output,kitchenliving_tempprobe_sink,livingroom_c_electric-mains_electric-combined,livingroom_electric-mains_electric-combined,livingroom_gas-pulse_gas,livingroom_heater_humidity,livingroom_heater_light,livingroom_heater_temperature,livingroom_room_humidity,livingroom_room_light,livingroom_room_temperature,livingroom_tempprobe_central-heating-flow,livingroom_tempprobe_central-heating-return,livingroom_tempprobe_hot-water-cold-pipe,livingroom_tempprobe_hot-water-hot-pipe,livingroom_tempprobe_radiator-input,livingroom_tempprobe_radiator-output,other_c_electric-mains_electric-combined,other_gas-pulse_gas,other_room_humidity,other_room_light,other_room_temperature,other_tempprobe_central-heating-flow,other_tempprobe_central-heating-return,other_tempprobe_hot-water-cold-pipe,other_tempprobe_hot-water-hot-pipe,other_tempprobe_radiator-input,other_tempprobe_radiator-output,other_tempprobe_shower,outside_c_electric-mains_electric-combined,outside_electric-mains_electric-combined,outside_gas-pulse_gas,outside_tempprobe_central-heating-flow,outside_tempprobe_central-heating-return,outside_tempprobe_hot-water-cold-pipe,outside_tempprobe_hot-water-hot-pipe,playroom_room_humidity,playroom_room_light,playroom_room_temperature,playroom_tempprobe_radiator-input,playroom_tempprobe_radiator-output,study_c_electric-mains_electric-combined,study_gas-pulse_gas,study_heater_humidity,study_heater_light,study_heater_temperature,study_room_humidity,study_room_light,study_room_temperature,study_tempprobe_central-heating-flow,study_tempprobe_central-heating-return,study_tempprobe_hot-water-cold-pipe,study_tempprobe_hot-water-hot-pipe,study_tempprobe_radiator-input,study_tempprobe_radiator-output,utility_c_electric-mains_electric-combined,utility_gas-pulse_gas,utility_room_humidity,utility_room_light,utility_room_temperature,utility_tempprobe_central-heating-flow,utility_tempprobe_central-heating-return,utility_tempprobe_hot-water-cold-pipe,utility_tempprobe_hot-water-hot-pipe,utility_tempprobe_radiator-input,utility_tempprobe_radiator-output,utility_tempprobe_sink
home175,21/08/2017 07:00,30/06/2018 23:00,7201,0,0,13437,13454,13437,0,0,0,0,0,10625,11866,0,11841,0,0,21315,21324,21315,7159,7159,7164,7164,18573,18573,0,0,0,0,0,0,0,0,0,0,0,0,0,6217,6219,6217,0,0,0,0,0,6203,6198,0,0,0,0,0,0,0,0,0,0,6200,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7168,0,4131,0,0,0,7175,7174,7175,0,0,0,0,6204,6204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home176,21/08/2017 11:00,30/06/2018 23:00,5451,0,0,5446,5444,5446,0,0,0,0,0,0,0,0,0,0,0,16229,16237,16229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5447,5447,5447,5447,5447,5447,5447,0,0,0,5447,0,0,5447,5447,5447,0,0,0,0,0,0,0,0,0,0,0,0,4583,4585,4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5436,5438,5436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home177,24/08/2017 10:00,30/06/2018 23:00,6894,0,0,5424,5439,5424,0,0,0,0,0,0,0,0,0,0,0,12121,12154,12121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6866,0,3479,13755,13753,13755,0,0,0,0,0,0,0,0,0,0,0,0,6774,6780,6774,6775,6775,6777,6777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6880,6880,6880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6451,6454,6451,0,0,0,0,0,0,0,6593,6620,6593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home178,24/08/2017 14:00,30/06/2018 23:00,7191,0,0,7051,7044,7051,0,0,0,0,0,0,0,0,0,0,0,21433,21432,21433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7144,0,0,14313,14313,14313,7142,7142,7158,7158,0,0,0,0,0,0,0,0,7156,7152,7156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7158,7158,7158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home179,23/08/2017 07:00,30/06/2018 23:00,7188,0,0,7182,7183,7182,0,0,0,0,0,0,0,0,0,0,0,7177,7176,7177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7169,0,1281,7182,7182,7182,0,0,0,0,0,0,0,0,0,0,0,0,7182,7182,7182,7120,7120,7159,7159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7183,7183,7183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home180,23/08/2017 13:00,30/06/2018 23:00,5828,0,0,11558,11541,11558,0,0,0,0,0,0,0,0,0,0,0,17030,17020,17030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820,0,1100,17022,17037,17022,0,0,0,0,0,0,0,0,0,0,0,0,5823,5823,5823,0,0,5818,5818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5823,5823,5823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5823,5823,5823,0,0,0,0,0,0,0,5763,5757,5763,0,0,0,0,0,0,0,0,5823,5823,5823,0,0,0,0,0,0,0
home181,25/08/2017 08:00,02/03/2018 13:00,3887,0,0,2427,2427,2427,0,0,0,0,0,0,0,0,0,0,0,14613,14589,14613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3884,3884,3884,0,0,0,0,0,0,0,3885,0,0,4729,4728,4729,0,0,0,0,0,0,0,0,0,0,0,0,3883,3885,3883,3507,3507,3441,3441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3880,3877,3880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home182,29/08/2017 08:00,30/06/2018 23:00,6550,0,0,6515,6515,6515,0,0,0,0,0,0,0,0,0,0,0,25347,25351,25347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6523,6523,6523,6521,6521,6522,6522,0,0,0,6508,0,3597,6522,6523,6522,0,0,0,0,0,0,0,0,0,0,0,0,6521,6520,6521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6478,6475,6478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home183,29/08/2017 13:00,30/06/2018 23:00,7066,0,0,20885,20857,20885,0,0,0,0,0,0,0,0,0,0,0,27829,27817,27829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7035,7033,7035,0,0,0,0,0,0,7025,0,0,0,0,0,7041,7041,7041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7016,7019,7016,6857,6853,6857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2866,6935,6935,6869,6869,0,0,0,0,0,0,0,0,0,0,7015,7013,7015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home184,31/08/2017 10:00,30/06/2018 23:00,7021,0,0,6965,6967,6965,0,0,0,0,0,0,0,0,0,0,0,13963,13964,13963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6976,0,0,13969,13970,13969,6988,6988,6982,4119,0,0,0,0,0,0,0,0,6988,6988,6988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6988,6988,6988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6987,6989,6987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home185,01/09/2017 08:00,30/06/2018 23:00,6478,0,0,12896,12897,12896,0,0,0,0,0,0,0,0,0,0,0,18111,18092,18111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6388,0,0,12859,12863,12859,0,0,0,0,0,0,0,0,0,0,0,0,6447,6445,6447,6437,0,6428,6428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6431,6430,6431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home186,08/09/2017 07:00,30/06/2018 23:00,6834,0,0,6806,6805,6806,0,0,0,0,0,0,0,0,0,0,0,13609,13610,13609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6805,6805,6805,6805,6805,6805,6805,0,0,0,0,0,0,0,0,6806,6806,6806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6806,6807,6806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6792,0,6807,6806,6807,0,0,0,0,0,0,0
home187,04/09/2017 11:00,30/06/2018 23:00,6914,0,0,6819,6821,6819,0,0,0,0,0,0,0,0,0,0,0,20672,20675,20672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6879,0,0,13782,13781,13782,0,0,0,0,0,0,0,0,0,0,0,0,6883,6884,6883,6893,6893,6892,6892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6892,6892,6892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home188,05/09/2017 07:00,30/06/2018 23:00,6839,0,0,6836,6835,6836,0,0,0,0,0,0,0,0,0,0,0,13667,13670,13667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6824,0,0,13664,13660,13664,0,0,0,0,0,0,0,0,0,0,0,0,6823,6821,6823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6835,6835,6835,0,0,0,0,0,0,0,0,0,0,0,6799,6799,6729,6729,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home189,06/09/2017 07:00,23/06/2018 13:00,5724,0,0,5714,5714,5714,0,0,0,0,0,0,0,0,0,0,0,5714,5715,5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5705,0,1288,5716,5715,5716,5712,5712,5712,5712,0,0,0,0,0,0,0,0,5713,5714,5713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5712,5711,5712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home190,06/09/2017 13:00,14/06/2018 15:00,5615,0,0,5596,5597,5596,0,0,0,0,0,0,0,0,0,0,0,5544,5539,5544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521,0,3327,5128,5128,5128,0,0,0,0,0,0,0,0,0,0,0,0,5592,5590,5592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5585,5585,5585,5595,5595,0,5596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home191,13/09/2017 08:00,30/06/2018 23:00,6701,0,0,6680,6684,6680,0,0,0,0,0,0,0,0,0,0,0,20037,20036,20037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6673,0,0,11030,11041,11030,0,0,0,0,0,0,0,0,0,0,0,0,6686,6685,6686,6674,6674,6636,6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6685,6686,6685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home192,13/09/2017 11:00,24/12/2017 06:00,2423,0,0,2356,2354,2356,0,0,0,0,0,0,0,0,0,0,0,7066,7073,7066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422,0,1296,4841,4840,4841,0,0,0,0,0,0,0,0,0,0,0,0,2422,2422,2422,2386,2386,2417,2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422,2422,2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417,2417,2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home193,19/09/2017 10:00,27/06/2018 07:00,5712,0,0,5688,5688,5688,0,0,0,0,0,0,0,0,0,0,0,11377,11378,11377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5688,5689,5688,0,0,0,0,0,0,0,0,0,0,0,0,5678,5680,5678,5553,5553,5636,5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5689,5689,5689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677,0,0,0,0,0,0,0,0,0,0,0
home194,19/09/2017 13:00,27/06/2018 09:00,6456,0,0,6449,6450,6449,0,0,0,0,0,0,0,0,0,0,0,6448,6449,6448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6436,0,0,6451,6450,6451,0,0,0,0,0,0,0,0,0,0,0,0,6440,6439,6440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6450,6448,6450,6415,6415,6432,6432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996,0,0,0,6450,6450,6450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home195,20/09/2017 07:00,30/06/2018 23:00,4106,0,0,7334,7641,7121,0,0,0,0,0,0,0,0,0,0,0,18282,18302,18282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4074,4079,4074,0,0,0,0,0,0,0,4081,0,1372,4056,4059,4056,0,0,0,0,0,0,0,0,0,0,0,0,4084,4084,4084,4060,4060,3444,3444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4083,4082,4083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home197,26/09/2017 10:00,26/06/2018 09:00,5237,0,0,9859,9868,9859,0,0,0,0,0,0,0,0,0,0,0,7640,7659,7640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5165,0,1070,4139,4171,4139,4923,4923,4322,4322,0,0,0,0,0,0,0,0,5033,5033,5033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5231,5231,5231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5219,5220,5219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home199,28/09/2017 07:00,14/06/2018 07:00,5909,0,0,5838,5836,5838,0,0,0,0,0,0,0,0,0,0,0,16308,16312,16308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11660,11664,11660,0,0,0,0,0,0,0,0,0,0,0,0,1370,1370,1370,2651,2657,2686,2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5842,0,0,0,0,0,11696,11694,11696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5717,5721,5717,0,0,0,0,0,0,0
home200,28/09/2017 12:00,30/06/2018 23:00,6338,0,0,8907,8910,8835,0,0,0,0,0,0,0,0,0,0,0,19617,19544,19617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6209,6213,6209,0,0,0,0,0,0,0,6285,0,0,12573,12572,12573,0,0,0,0,0,0,0,0,0,0,0,0,6301,6302,6301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12562,12566,12562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6298,6298,6302,6302,0,0,0
home201,29/09/2017 08:00,30/06/2018 22:00,6231,0,0,5927,5927,5927,0,0,0,0,0,0,0,0,0,0,0,23727,23718,23727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5914,0,0,5917,5916,5917,0,0,0,0,0,0,0,0,2726,0,0,0,5900,5898,5900,4536,4536,4425,4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200,6200,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home202,29/09/2017 12:00,30/06/2018 23:00,6348,0,0,12569,12570,12569,0,0,0,0,0,0,0,0,0,0,0,18881,18879,18881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12588,12589,12588,0,0,0,0,0,0,0,0,0,0,0,0,6296,6297,6296,6297,6297,6297,6297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6298,6296,6298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6286,0,6101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home203,02/10/2017 10:00,16/06/2018 07:00,5911,0,0,5898,5899,5898,0,0,0,0,0,0,0,0,0,0,0,11796,11797,11796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11795,11796,11795,0,0,0,0,0,0,0,0,0,0,0,0,5894,5894,5894,5896,5896,5898,5898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5888,0,0,0,0,0,5899,5899,5899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home205,05/10/2017 07:00,30/06/2018 23:00,6174,0,0,6157,6157,6157,0,0,0,0,0,0,0,0,0,0,0,6156,6156,6156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6144,0,1693,6079,6077,6079,6051,6051,5770,5770,0,0,0,0,0,0,0,0,6158,6157,6158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6146,6145,6146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home206,04/10/2017 07:00,30/06/2018 23:00,6212,0,0,6183,6183,6183,0,0,0,0,0,0,0,0,0,0,0,18546,18543,18546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6179,6179,6179,0,0,0,0,0,0,0,0,0,0,0,0,6170,6173,6170,6180,6180,6179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6172,0,0,0,0,0,6184,6183,6184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home207,05/10/2017 13:00,30/06/2018 23:00,6180,0,0,6151,6151,6151,0,0,0,0,0,0,0,0,0,0,0,18453,18454,18453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12303,12303,12303,6150,6150,6144,6144,0,0,0,0,0,0,0,0,6150,6151,6150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6152,6152,6152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6140,0,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home208,06/10/2017 12:00,30/06/2018 23:00,6151,0,0,6013,6028,6013,3376,0,0,0,0,0,0,0,27,0,0,18287,18285,18287,0,0,0,0,10877,10877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6118,0,2394,6130,6129,6130,0,0,0,0,3636,3636,0,0,0,0,0,0,6091,6088,6091,6130,6130,6119,6119,0,0,0,3669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6130,6130,6130,0,0,0,0,3401,3677,0
home209,20/10/2017 11:00,30/06/2018 23:00,5805,0,0,11558,11558,11558,0,0,0,0,0,0,0,0,0,0,0,5793,5795,5793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5781,0,1763,5795,5795,5795,0,0,0,0,0,0,0,0,0,0,0,0,5795,5793,5795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5795,5795,5795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5794,5794,5794,5727,5727,5792,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
